Batch Number,Start Listing Date and Time (IST),Stop Listing at Date and Time (IST),Start bid price (Rs.),Initial bid cost (Tickets),Initial status check cost (Tickets),Reference ID,Category,Product Title,Description,MSRP,Base Price
43,2021-11-10 09:00:00 +0000 +0000,2021-11-10 21:00:00 +0000 +0000,1,1,1,559,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket XS Black,3999,3959
44,2021-11-10 13:00:00 +0000 +0000,2021-11-11 01:00:00 +0000 +0000,1,1,1,581,Apparel,Women's Leather� Jacket,Leather Retail� Women's Solid Faux Leather Jacket S Black,3999,3959
44,2021-11-10 13:00:00 +0000 +0000,2021-11-11 01:00:00 +0000 +0000,1,1,1,1003,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket 3XL Black,4999,4949
44,2021-11-10 13:00:00 +0000 +0000,2021-11-11 01:00:00 +0000 +0000,1,1,1,AF 1864,Home Appliances,Freiheit Ladder,FREIHEIT Eurostar 8 Feet Aluminium Ladder,4399,4355
44,2021-11-10 13:00:00 +0000 +0000,2021-11-11 01:00:00 +0000 +0000,1,1,1,55,Home,Wardrobe Organzier,Printed Wardrobe + Shoe Rack + Organizer,4999,4949
44,2021-11-10 13:00:00 +0000 +0000,2021-11-11 01:00:00 +0000 +0000,1,1,1,643,Home & Kitchen,Cortina Spandex 3 seater,Cortina Spandex & Polyester Fabric Super Stretchable Three Seater Blue,3398,3364
44,2021-11-10 13:00:00 +0000 +0000,2021-11-11 01:00:00 +0000 +0000,1,1,1,242,Home Furnishing,Jaipuri Print Bedsheet,Royal Roots- pack of 5 jaipuri print bedsheet,4999,4949
44,2021-11-10 13:00:00 +0000 +0000,2021-11-11 01:00:00 +0000 +0000,1,1,1,AF 690,Computer Accessories,Razer Gaming Keyboard,Razer Cynosa V2 - Chroma RGB Wired Usb Gaming Keyboard,4836,4787
44,2021-11-10 13:00:00 +0000 +0000,2021-11-11 01:00:00 +0000 +0000,1,1,1,808,Electronics & Appliances,Walking stick,SMART - WALKING STICK    ,4400,4356
44,2021-11-10 13:00:00 +0000 +0000,2021-11-11 01:00:00 +0000 +0000,1,1,1,AF 1709,Furniture & Fixtures,Nilkamal Living Room Chair,Nilkamal Living Room Chair,4500,4455
44,2021-11-10 13:00:00 +0000 +0000,2021-11-11 01:00:00 +0000 +0000,1,1,1,607,Apparel,Women's Leather� Jacket,Leather Retail� Women's Solid Faux Leather Jacket 3XL Cherry,3999,3959
45,2021-11-10 17:00:00 +0000 +0000,2021-11-11 05:00:00 +0000 +0000,1,1,1,44,Home Furnishing,Bedsheet Set,Grand Festive Bedroom Collection,4999,4949
45,2021-11-10 17:00:00 +0000 +0000,2021-11-11 05:00:00 +0000 +0000,1,1,1,507,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket M Black,3999,3959
45,2021-11-10 17:00:00 +0000 +0000,2021-11-11 05:00:00 +0000 +0000,1,1,1,AF 165,Watches,Real Me Watch,"Realme Watch S (Black Strap, Regular)",4999,4949
45,2021-11-10 17:00:00 +0000 +0000,2021-11-11 05:00:00 +0000 +0000,1,1,1,AF 1857,Home Appliances,Deczo Ladder,DECZO Ladder 2 Meter Aluminum Made Portable Telescopic Ladder,4830,4781
45,2021-11-10 17:00:00 +0000 +0000,2021-11-11 05:00:00 +0000 +0000,1,1,1,AF 1311,Electronics,Marq Media Streamer,MarQ by Flipkart Media Streaming Device,3499,3464
45,2021-11-10 17:00:00 +0000 +0000,2021-11-11 05:00:00 +0000 +0000,1,1,1,885,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket S Black,3999,3959
45,2021-11-10 17:00:00 +0000 +0000,2021-11-11 05:00:00 +0000 +0000,1,1,1,AF 1686,Home Appliances,Liberti Ladder,Liberti Ladders 5 Feet Liberti Aluminium Step Ladder,3499,3464
45,2021-11-10 17:00:00 +0000 +0000,2021-11-11 05:00:00 +0000 +0000,1,1,1,638,Home & Kitchen,Drill set tool kit,shopper 52 10mm13 Pcs Drill Bit Set and 41 Pcs Toolkit Screwdriver    ,3999,3959
45,2021-11-10 17:00:00 +0000 +0000,2021-11-11 05:00:00 +0000 +0000,1,1,1,AF 359,Furniture & Fixtures,Zuper Wall Lamp,Zuper Uplight Wall Lamp (Pack Of 4),3496,3461
45,2021-11-10 17:00:00 +0000 +0000,2021-11-11 05:00:00 +0000 +0000,1,1,1,AF 819,Camera & Photography,Tejraj Camera Lens,"Tejraj And Co Celestron Omni 15Mm Plossl 1.25"" Eyepiece 50� Lens",3999,3959
46,2021-11-10 21:00:00 +0000 +0000,2021-11-11 09:00:00 +0000 +0000,1,1,1,950,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket L Coffee,3999,3959
46,2021-11-10 21:00:00 +0000 +0000,2021-11-11 09:00:00 +0000 +0000,1,1,1,268,Apparel,Woolen kurta with jacket,Woolkraft Pick Any 1 Woolen Kurta With Printed Jacket Beige-Free Size,3499,3464
46,2021-11-10 21:00:00 +0000 +0000,2021-11-11 09:00:00 +0000 +0000,1,1,1,870,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XS White,3999,3959
46,2021-11-10 21:00:00 +0000 +0000,2021-11-11 09:00:00 +0000 +0000,1,1,1,287,Kitchen,Container Set,SNB Mega Hot & Cold Combo,3999,3959
46,2021-11-10 21:00:00 +0000 +0000,2021-11-11 09:00:00 +0000 +0000,1,1,1,1070,Apparel,Leather Jacket Black L,Leather Retail� Women's Solid Faux Leather Jacket L Black,3999,3959
46,2021-11-10 21:00:00 +0000 +0000,2021-11-11 09:00:00 +0000 +0000,1,1,1,AF 1266,Furniture & Fixtures,Jaypee Cabinet,Jaypee storage Cabinet,4300,4257
46,2021-11-10 21:00:00 +0000 +0000,2021-11-11 09:00:00 +0000 +0000,1,1,1,AF 1043,Fashion & Jewelry,Kuber Industries Bath Robe,KUBER INDUSTRIES Brown Free Size Bath Robe,4700,4653
46,2021-11-10 21:00:00 +0000 +0000,2021-11-11 09:00:00 +0000 +0000,1,1,1,669,Home & Kitchen,Cortina Spandex 3 seater,Cortina Spandex & Polyester Fabric Super Stretchable Three Seater Black,3398,3364
46,2021-11-10 21:00:00 +0000 +0000,2021-11-11 09:00:00 +0000 +0000,1,1,1,AF 884,Curios & Decorations,Gift Time Sculptures,Giftme 5 Metal Garden Wall Art Decorative Set Of 4 Cute Ladybugs,3996,3956
46,2021-11-10 21:00:00 +0000 +0000,2021-11-11 09:00:00 +0000 +0000,1,1,1,1074,Apparel,Leather Jacket Black XS,Leather Retail� Women's Solid Faux Leather Jacket XS Brown,3999,3959
47,2021-11-11 01:00:00 +0000 +0000,2021-11-11 13:00:00 +0000 +0000,1,1,1,889,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XXL Black,3999,3959
47,2021-11-11 01:00:00 +0000 +0000,2021-11-11 13:00:00 +0000 +0000,1,1,1,879,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket M Black,3999,3959
47,2021-11-11 01:00:00 +0000 +0000,2021-11-11 13:00:00 +0000 +0000,1,1,1,1037,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XXL Black,3999,3959
47,2021-11-11 01:00:00 +0000 +0000,2021-11-11 13:00:00 +0000 +0000,1,1,1,969,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket S Brown,3999,3959
47,2021-11-11 01:00:00 +0000 +0000,2021-11-11 13:00:00 +0000 +0000,1,1,1,AF 673,Health & Beauty,Diamond Bp Machine,Diamond Original Mercurial Deluxe Bp Monitor,3390,3356
47,2021-11-11 01:00:00 +0000 +0000,2021-11-11 13:00:00 +0000 +0000,1,1,1,1048,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket M Black,3999,3959
47,2021-11-11 01:00:00 +0000 +0000,2021-11-11 13:00:00 +0000 +0000,1,1,1,533,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket M Black1,3999,3959
47,2021-11-11 01:00:00 +0000 +0000,2021-11-11 13:00:00 +0000 +0000,1,1,1,560,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket S Brown,3999,3959
47,2021-11-11 01:00:00 +0000 +0000,2021-11-11 13:00:00 +0000 +0000,1,1,1,AF 1516,Health & Beauty,Bella Highlighter,"Bella Pierre Mineral Blush, Autumn Glow, 0.3-Ounce Highlighter (Brown)",3499,3464
47,2021-11-11 01:00:00 +0000 +0000,2021-11-11 13:00:00 +0000 +0000,1,1,1,AF 1759,Home Appliances,Urancia Sprayer,Urancia Zinc Alloy Lawn Watering Sprayer 4 L Hand Held Sprayer,3922,3882
48,2021-11-11 05:00:00 +0000 +0000,2021-11-11 17:00:00 +0000 +0000,1,1,1,AF 1852,Furniture & Fixtures,Brijbazaar /Wood Study Table,BRIJBAZAAR study table for kids table chair Wood Study Table,3899,3860
48,2021-11-11 05:00:00 +0000 +0000,2021-11-11 17:00:00 +0000 +0000,1,1,1,1108,Health Appliances,WAND MASSAGER (WALDON),Waldon wand massager with powerful vibrator,3000,2970
48,2021-11-11 05:00:00 +0000 +0000,2021-11-11 17:00:00 +0000 +0000,1,1,1,585,Apparel,Women's Leather� Jacket,Leather Retail� Women's Solid Faux Leather Jacket XXL Black,3999,3959
48,2021-11-11 05:00:00 +0000 +0000,2021-11-11 17:00:00 +0000 +0000,1,1,1,941,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket S Pink,3999,3959
48,2021-11-11 05:00:00 +0000 +0000,2021-11-11 17:00:00 +0000 +0000,1,1,1,247,Home Furnishing,Luxury Covers Set,Pick Any 1 - 41 Pc Chenille Luxury Sofa + Deewan Set - Brown,4999,4949
48,2021-11-11 05:00:00 +0000 +0000,2021-11-11 17:00:00 +0000 +0000,1,1,1,AF 1912,Home Appliances,Jm Fshion Ladder,J M FASHION J M 2 MTR Aluminium Ladder,3399,3365
48,2021-11-11 05:00:00 +0000 +0000,2021-11-11 17:00:00 +0000 +0000,1,1,1,572,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket 3XL Green,3999,3959
48,2021-11-11 05:00:00 +0000 +0000,2021-11-11 17:00:00 +0000 +0000,1,1,1,567,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket S Green,3999,3959
48,2021-11-11 05:00:00 +0000 +0000,2021-11-11 17:00:00 +0000 +0000,1,1,1,881,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XL Black,3999,3959
48,2021-11-11 05:00:00 +0000 +0000,2021-11-11 17:00:00 +0000 +0000,1,1,1,863,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XS White,3999,3959
49,2021-11-11 09:00:00 +0000 +0000,2021-11-11 21:00:00 +0000 +0000,1,1,1,566,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket XS Brown,3999,3959
49,2021-11-11 09:00:00 +0000 +0000,2021-11-11 21:00:00 +0000 +0000,1,1,1,AF 1936,Furniture & Fixtures,Deckup Muvoopen Book Shelf,DeckUp Muvo Engineered Wood Open Book Shelf,3699,3662
49,2021-11-11 09:00:00 +0000 +0000,2021-11-11 21:00:00 +0000 +0000,1,1,1,908,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket L Black,3999,3959
49,2021-11-11 09:00:00 +0000 +0000,2021-11-11 21:00:00 +0000 +0000,1,1,1,458,Home & Kitchen,BBQ Grill & brush,Round Charcoal Portable Barbeque Grill with Kitchen Knife Set    ,3499,3464
49,2021-11-11 09:00:00 +0000 +0000,2021-11-11 21:00:00 +0000 +0000,1,1,1,562,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket L Brown,3999,3959
49,2021-11-11 09:00:00 +0000 +0000,2021-11-11 21:00:00 +0000 +0000,1,1,1,931,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XXL Black,3999,3959
49,2021-11-11 09:00:00 +0000 +0000,2021-11-11 21:00:00 +0000 +0000,1,1,1,AF 37,Watches,Honor Smart Watch,Honor Es Smartwatch,4999,4949
49,2021-11-11 09:00:00 +0000 +0000,2021-11-11 21:00:00 +0000 +0000,1,1,1,816,Home & Kitchen,Electric Drill Machine,48 in 1 wrench spanner set with 10mm 13PC powerful electric drill machine,3999,3959
49,2021-11-11 09:00:00 +0000 +0000,2021-11-11 21:00:00 +0000 +0000,1,1,1,AF 1518,Health & Beauty,Nars Highlighter,"Nars Illuminator, Copacabana Highlighter (Brown)",4999,4949
49,2021-11-11 09:00:00 +0000 +0000,2021-11-11 21:00:00 +0000 +0000,1,1,1,598,Apparel,Women's Leather� Jacket,Leather Retail� Women's Solid Faux Leather Jacket XL Brown,3999,3959
50,2021-11-11 13:00:00 +0000 +0000,2021-11-12 01:00:00 +0000 +0000,1,1,1,1034,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket M Black,3999,3959
50,2021-11-11 13:00:00 +0000 +0000,2021-11-12 01:00:00 +0000 +0000,1,1,1,568,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket M Green,3999,3959
50,2021-11-11 13:00:00 +0000 +0000,2021-11-12 01:00:00 +0000 +0000,1,1,1,970,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket M Brown,3999,3959
50,2021-11-11 13:00:00 +0000 +0000,2021-11-12 01:00:00 +0000 +0000,1,1,1,1062,Apparel,Leather Jacket Pink M,Leather Retail� Women's Solid Faux Leather Jacket M Pink,3999,3959
50,2021-11-11 13:00:00 +0000 +0000,2021-11-12 01:00:00 +0000 +0000,1,1,1,892,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket S Blue,3999,3959
50,2021-11-11 13:00:00 +0000 +0000,2021-11-12 01:00:00 +0000 +0000,1,1,1,1008,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XL Cherry,4999,4949
50,2021-11-11 13:00:00 +0000 +0000,2021-11-12 01:00:00 +0000 +0000,1,1,1,989,Home & Kitchen,Electric Drill Machine,"10mm Electric Drill Machine, 40PC Screwdriver and 48in1 Wrench Spanner Set",3999,3959
50,2021-11-11 13:00:00 +0000 +0000,2021-11-12 01:00:00 +0000 +0000,1,1,1,AF 824,Camera & Photography,Polaroid Camera Lens,Polaroid Studio Series .43X Hd Wide Angle 58Mm Lens,4999,4949
50,2021-11-11 13:00:00 +0000 +0000,2021-11-12 01:00:00 +0000 +0000,1,1,1,AF 1309,Electronics,Google Media Streaming Device,Google Chromecast 3 Media Streaming Device,3499,3464
50,2021-11-11 13:00:00 +0000 +0000,2021-11-12 01:00:00 +0000 +0000,1,1,1,938,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XXL Cherry,3999,3959
51,2021-11-11 17:00:00 +0000 +0000,2021-11-12 05:00:00 +0000 +0000,1,1,1,1136,Accessories,HAIR GROOMING SET WALDON,Waldon with the 5 in 1 Grooming Kit,3299,3266
51,2021-11-11 17:00:00 +0000 +0000,2021-11-12 05:00:00 +0000 +0000,1,1,1,961,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XS Black,3999,3959
51,2021-11-11 17:00:00 +0000 +0000,2021-11-12 05:00:00 +0000 +0000,1,1,1,255,Apparel,Woolen kurta,Woolkraft Pick Any 1 Layered Woollen Kurta Black-Free Size,3499,3464
51,2021-11-11 17:00:00 +0000 +0000,2021-11-12 05:00:00 +0000 +0000,1,1,1,AF 801,Computer Accessories,Hp Printer,Hp Deskjet 2331 Multi-Function Color Printer,3498,3463
51,2021-11-11 17:00:00 +0000 +0000,2021-11-12 05:00:00 +0000 +0000,1,1,1,1040,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket S Brown,3999,3959
51,2021-11-11 17:00:00 +0000 +0000,2021-11-12 05:00:00 +0000 +0000,1,1,1,917,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XXL Cherry,3999,3959
51,2021-11-11 17:00:00 +0000 +0000,2021-11-12 05:00:00 +0000 +0000,1,1,1,501,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket L Black,3999,3959
51,2021-11-11 17:00:00 +0000 +0000,2021-11-12 05:00:00 +0000 +0000,1,1,1,540,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket M Black,3999,3959
51,2021-11-11 17:00:00 +0000 +0000,2021-11-12 05:00:00 +0000 +0000,1,1,1,853,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XL Blue,3999,3959
51,2021-11-11 17:00:00 +0000 +0000,2021-11-12 05:00:00 +0000 +0000,1,1,1,AF 317,Health & Beauty,Conair Hair Dryer,"Conair Azb000Juv816 Hair Dryer (1875 W, Grey)",4704,4656
52,2021-11-11 21:00:00 +0000 +0000,2021-11-12 09:00:00 +0000 +0000,1,1,1,517,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XS  Multi,3999,3959
52,2021-11-11 21:00:00 +0000 +0000,2021-11-12 09:00:00 +0000 +0000,1,1,1,823,Home & Kitchen,Electric Drill Machine,48 in 1 wrench spanner set with 10mm 13PC powerful electric drill machine,3999,3959
52,2021-11-11 21:00:00 +0000 +0000,2021-11-12 09:00:00 +0000 +0000,1,1,1,424,Home & Kitchen,BBQ Grill & brush,Shopper52 Charcoal Barbeque Grill with Cooking Silicon Spatula & Brush    ,3499,3464
52,2021-11-11 21:00:00 +0000 +0000,2021-11-12 09:00:00 +0000 +0000,1,1,1,803,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XXL Coffee,3999,3959
52,2021-11-11 21:00:00 +0000 +0000,2021-11-12 09:00:00 +0000 +0000,1,1,1,670,Home & Kitchen,Cortina Spandex 3 seater,Cortina Spandex & Polyester Fabric Super Stretchable Three Seater Green,3398,3364
52,2021-11-11 21:00:00 +0000 +0000,2021-11-12 09:00:00 +0000 +0000,1,1,1,AF 1657,Home Appliances,Marq Microwave Oven,MarQ By Flipkart 20 L Solo Microwave Oven,4790,4742
52,2021-11-11 21:00:00 +0000 +0000,2021-11-12 09:00:00 +0000 +0000,1,1,1,565,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket 3XL Brown,3999,3959
52,2021-11-11 21:00:00 +0000 +0000,2021-11-12 09:00:00 +0000 +0000,1,1,1,AF 442,Furnishing & Linen,The Home Talk  Carpet,"The Home Talk Cotton Printed & Tufted Floor Rug,4X6 Feet Rectangle",3899,3860
52,2021-11-11 21:00:00 +0000 +0000,2021-11-12 09:00:00 +0000 +0000,1,1,1,AF 1914,Home Appliances,Jack Williams Ladder,Jack williams Aluminium Telescopic Ladder,3800,3762
52,2021-11-11 21:00:00 +0000 +0000,2021-11-12 09:00:00 +0000 +0000,1,1,1,926,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XS Black,3999,3959
53,2021-11-12 01:00:00 +0000 +0000,2021-11-12 13:00:00 +0000 +0000,1,1,1,AF 1365,Health & Beauty,L.A Girls Bronzer,L.A. Girl (3 Pack) Pro Face Powder - True Bronze (Brown),4999,4949
53,2021-11-12 01:00:00 +0000 +0000,2021-11-12 13:00:00 +0000 +0000,1,1,1,594,Apparel,Women's Leather� Jacket,Leather Retail� Women's Solid Faux Leather Jacket XS Black,3999,3959
53,2021-11-12 01:00:00 +0000 +0000,2021-11-12 13:00:00 +0000 +0000,1,1,1,958,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XL Blue,3999,3959
53,2021-11-12 01:00:00 +0000 +0000,2021-11-12 13:00:00 +0000 +0000,1,1,1,996,Home & Kitchen,Barbeque Grill Toaster,Portable Folding Chromium Steel Barbeque Grill Toaster with Knife and brush,3499,3464
53,2021-11-12 01:00:00 +0000 +0000,2021-11-12 13:00:00 +0000 +0000,1,1,1,AF 1856,Home Appliances,Dayalu Ladder,Dayalu 2 mm ladder Aluminium Ladder (With Platform),3499,3464
53,2021-11-12 01:00:00 +0000 +0000,2021-11-12 13:00:00 +0000 +0000,1,1,1,1128,Health Appliances,SMART - WALKING STICK,Dr. Odin smart walking stick black,4400,4356
53,2021-11-12 01:00:00 +0000 +0000,2021-11-12 13:00:00 +0000 +0000,1,1,1,928,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket M Black,3999,3959
53,2021-11-12 01:00:00 +0000 +0000,2021-11-12 13:00:00 +0000 +0000,1,1,1,526,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket M Black,3999,3959
53,2021-11-12 01:00:00 +0000 +0000,2021-11-12 13:00:00 +0000 +0000,1,1,1,511,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket 3XL Black,3999,3959
53,2021-11-12 01:00:00 +0000 +0000,2021-11-12 13:00:00 +0000 +0000,1,1,1,AF 280,Audio & Speakers,Truke Buds,"Truke Buds Q1 With (Enc) (Black, True Wireless)",3499,3464
54,2021-11-12 05:00:00 +0000 +0000,2021-11-12 17:00:00 +0000 +0000,1,1,1,983,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket S Pink,3999,3959
54,2021-11-12 05:00:00 +0000 +0000,2021-11-12 17:00:00 +0000 +0000,1,1,1,786,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket M Brown,3999,3959
54,2021-11-12 05:00:00 +0000 +0000,2021-11-12 17:00:00 +0000 +0000,1,1,1,825,Home & Kitchen,"Barbeque Grill, knife set",Shopper52 Charcoal Barbeque Grill with Silicon Spatula and Brush    ,3499,3464
54,2021-11-12 05:00:00 +0000 +0000,2021-11-12 17:00:00 +0000 +0000,1,1,1,246,Home Furnishing,Luxury Covers Set,Pick Any 1 - 41 Pc Chenille Luxury Sofa + Deewan Set - Maroon,4999,4949
54,2021-11-12 05:00:00 +0000 +0000,2021-11-12 17:00:00 +0000 +0000,1,1,1,991,Electronics & Appliances,ELECTRONIC SCALE WHITE,ELECTRONIC PERSONAL SCALE WHITE    ,4599,4553
54,2021-11-12 05:00:00 +0000 +0000,2021-11-12 17:00:00 +0000 +0000,1,1,1,934,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket S Cherry,3999,3959
54,2021-11-12 05:00:00 +0000 +0000,2021-11-12 17:00:00 +0000 +0000,1,1,1,1007,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket L Cherry,4999,4949
54,2021-11-12 05:00:00 +0000 +0000,2021-11-12 17:00:00 +0000 +0000,1,1,1,AF 1937,Furniture & Fixtures,Home By Nilkamal /Wood Shelf,Home by nilkamal Checkers Engineered Wood Open Book Shelf,4900,4851
54,2021-11-12 05:00:00 +0000 +0000,2021-11-12 17:00:00 +0000 +0000,1,1,1,491,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XS  Black,3999,3959
54,2021-11-12 05:00:00 +0000 +0000,2021-11-12 17:00:00 +0000 +0000,1,1,1,811,Home & Kitchen,Drill Machine - 13 PC SET,Powerful Drill Machine with 13Pcs Drill Bit Set and 40 Pcs Screwdriver Set,3999,3959
55,2021-11-12 09:00:00 +0000 +0000,2021-11-12 21:00:00 +0000 +0000,1,1,1,614,Home & Kitchen,Shopper52 Drill Machine ,Shopper52 10mm Drill Machine-13Pcs Drill Bit Set & Tool Kit- DRL13BTHOB    ,3999,3959
55,2021-11-12 09:00:00 +0000 +0000,2021-11-12 21:00:00 +0000 +0000,1,1,1,604,Apparel,Women's Leather� Jacket,Leather Retail� Women's Solid Faux Leather Jacket L Cherry,3999,3959
55,2021-11-12 09:00:00 +0000 +0000,2021-11-12 21:00:00 +0000 +0000,1,1,1,781,Home & Kitchen,Drill Machine - 13 PC SET,Shoppers 52 13 piece powerful drill machine,3999,3959
55,2021-11-12 09:00:00 +0000 +0000,2021-11-12 21:00:00 +0000 +0000,1,1,1,AF 123,Bags Travel Accessories,Safari Strolley Bag,Safari Lira 55 Rdfl Duffel Strolley Bag,3870,3831
55,2021-11-12 09:00:00 +0000 +0000,2021-11-12 21:00:00 +0000 +0000,1,1,1,AF 847,Curios & Decorations,Dawhud Sculpture,Dawhud Direct Squirrels On A Log Solar Garden Light,4643,4596
55,2021-11-12 09:00:00 +0000 +0000,2021-11-12 21:00:00 +0000 +0000,1,1,1,1056,Apparel,Leather Jacket Cherry-L,Leather Retail� Women's Solid Faux Leather Jacket L Cherry,3999,3959
55,2021-11-12 09:00:00 +0000 +0000,2021-11-12 21:00:00 +0000 +0000,1,1,1,AF 1918,Furniture & Fixtures,Marusthalee Wooden Temple,Marusthalee Pooja Mandir for home,3759,3721
55,2021-11-12 09:00:00 +0000 +0000,2021-11-12 21:00:00 +0000 +0000,1,1,1,1093,Electronics & Appliances,ELECTRIC BED WARMER    ,ELECTRIC BED WARMER    ,3399,3365
55,2021-11-12 09:00:00 +0000 +0000,2021-11-12 21:00:00 +0000 +0000,1,1,1,846,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XL Black,3999,3959
55,2021-11-12 09:00:00 +0000 +0000,2021-11-12 21:00:00 +0000 +0000,1,1,1,AF 1355,Health & Beauty,Ardell Eyebrow Enhancer,"Ardell Powder Pallet 113 g (Black, Brown, Beige)",3200,3168
56,2021-11-12 13:00:00 +0000 +0000,2021-11-13 01:00:00 +0000 +0000,1,1,1,1071,Apparel,Leather Jacket Black XL,Leather Retail� Women's Solid Faux Leather Jacket XL Black,3999,3959
56,2021-11-12 13:00:00 +0000 +0000,2021-11-13 01:00:00 +0000 +0000,1,1,1,605,Apparel,Women's Leather� Jacket,Leather Retail� Women's Solid Faux Leather Jacket XL Cherry,3999,3959
56,2021-11-12 13:00:00 +0000 +0000,2021-11-13 01:00:00 +0000 +0000,1,1,1,AF 222,Home Appliances,Prestige OTG,Prestige 9L Oven Toaster Grill,3199,3167
56,2021-11-12 13:00:00 +0000 +0000,2021-11-13 01:00:00 +0000 +0000,1,1,1,AF 1752,Home Appliances,Konvio Sprayer,KONVIO SANITIZER FOGGER 0.1 L Hand Held Sprayer,4499,4454
56,2021-11-12 13:00:00 +0000 +0000,2021-11-13 01:00:00 +0000 +0000,1,1,1,797,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket 3XL Brown,3999,3959
56,2021-11-12 13:00:00 +0000 +0000,2021-11-13 01:00:00 +0000 +0000,1,1,1,1066,Apparel,Leather Jacket Pink 3XL,Leather Retail� Women's Solid Faux Leather Jacket 3XL Pink,3999,3959
56,2021-11-12 13:00:00 +0000 +0000,2021-11-13 01:00:00 +0000 +0000,1,1,1,667,Home & Kitchen,Cortina Spandex 3 seater,Cortina Spandex & Polyester Fabric Super Stretchable Three Seater Floral,3398,3364
56,2021-11-12 13:00:00 +0000 +0000,2021-11-13 01:00:00 +0000 +0000,1,1,1,976,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket S Cherry,3999,3959
56,2021-11-12 13:00:00 +0000 +0000,2021-11-13 01:00:00 +0000 +0000,1,1,1,45,Home Furnishing,Bedsheet Set,New Graceful Collection Pack of 7 Pc Micro Bedsheets + 14  Pc Pillow covers,4999,4949
